Bioactivity_ID,Activity_Value,BioAssay_AID,Substance_SID,Compound_CID,refsid,Gene_ID,PMID,Aid_Type,Last_Modified_Date,Has_Dose_Response_Curve,RNAi_BioAssay,Activity,Protein_Accession,Activity_Type,Activity_Qualifier,Bioassay_Data_Source,BioAssay_Name,Compound_Name,Target_Name,Target_Link,ECs,Representative_Protein_Accession,Taxonomy_ID,Cell_ID,Target_Taxonomy_ID,Anatomy_ID,Anatomy,dois,pmcids,pclids,citations
345674307,4.5,1172132,312359890,71471351,"",11251,25437503,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Antagonist activity at CRTh2 (unknown origin) stably expressed in PGD2-stimulated CHO.K1 cells preincubated for 1 hr by radio-labelled [35S]-GTPgammaS binding assay,"2-[3-[[2-(benzenesulfonyl)-6-methoxyphenyl]methyl]-2-methyl-4-oxo-6,7-dihydro-5H-pyrrolo[3,2-c]pyridin-1-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1016/j.bmcl.2014.08.026,"",20867779,"Andrés M, Buil MA, Calbet M, Casado O, Castro J, Eastwood PR, Eichhorn P, Ferrer M, Forns P, Moreno I, Petit S, Roberts RS. Structure–activity relationships (SAR) and structure–kinetic relationships (SKR) of pyrrolopiperidinone acetic acids as CRTh2 antagonists. Bioorganic & Medicinal Chemistry Letters. 2014 Nov;24(21):5111–7. doi: 10.1016/j.bmcl.2014.08.026."
101918075,4.52,271773,103501141,19261363,"",11251,17154491,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Antagonist activity against CRTH2 receptor measured as inhibition of PGD2-induced beta-arrestin translocation in HEK293 cells by BRET assay,2-(2-Acetyl-4-bromophenoxy)acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,45,"","","",10.1021/jm060657g,"",19377626,"Ulven T, Receveur JM, Grimstrup M, Rist Ø, Frimurer TM, Gerlach LO, Mathiesen JM, Kostenis E, Uller L, Högberg T. Novel selective orally active CRTH2 antagonists for allergic inflammation developed from in silico derived hits. J Med Chem. 2006 Nov 16;49(23):6638–41. doi: 10.1021/jm060657g. PMID: 17154491."
101809420,4.6,244593,103444796,44390294,"",11251,15745833,Confirmatory,20220830,0,0,Active,Q9Y5Y4,Ki,=,ChEMBL,Inhibitory activity for binding of PGD-2 to CRTH-2 in hCRTH-2 binding assay using HEK293 cell membranes,"5-[6-(4-Fluoro-benzenesulfonylamino)-1,2,3,4-tetrahydro-carbazol-9-yl]-pentanoic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,45,"","","",10.1016/j.bmcl.2004.12.055,"",20713514,"Robarge MJ, Bom DC, Nathan Tumey L, Varga N, Gleason E, Silver D, Song J, Murphy SM, Ekema G, Doucette C, Hanniford D, Palmer M, Pawlowski G, Danzig J, Loftus M, Hunady K, Sherf BA, Mays RW, Stricker-Krongrad A, Brunden KR, Harrington JJ, Bennani YL. Isosteric ramatroban analogs: selective and potent CRTH-2 antagonists. Bioorganic & Medicinal Chemistry Letters. 2005 Mar;15(6):1749–53. doi: 10.1016/j.bmcl.2004.12.055."
101594777,4.669,330814,103565808,24776281,"",11251,18318469,Confirmatory,20220830,0,0,Active,Q9Y5Y4,Ki,=,ChEMBL,Displacement of [3H]PGD2 from human CRTH2 receptor expressed in CHO cells,"2-{5-Chloro-1''-[(dimethylcarbamoyl)methyl]-1,2-dihydrospiro[indole-3,3''-pyrrolidine]-2,2'',5''-trione}acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,197,"","","",10.1021/jm701383e,"",4417022,"Crosignani S, Page P, Missotten M, Colovray V, Cleva C, Arrighi JF, Atherall J, Macritchie J, Martin T, Humbert Y, Gaudet M, Pupowicz D, Maio M, Pittet PA, Golzio L, Giachetti C, Rocha C, Bernardinelli G, Filinchuk Y, Scheer A, Schwarz MK, Chollet A. Discovery of a new class of potent, selective, and orally bioavailable CRTH2 (DP2) receptor antagonists for the treatment of allergic inflammatory diseases. J Med Chem. 2008 Apr 10;51(7):2227–43. doi: 10.1021/jm701383e. PMID: 18318469."
388929397,4.669,1798098,49700659,24776281,"",11251,18318469,Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,"",BindingDB,"Radioligand Binding Assay  from Article 10.1021/jm701383e: 'Discovery of a New Class of Potent, Selective, and Orally Bioavailable CRTH2 (DP2) Receptor Antagonists for the Treatment of Allergic Inflammatory Diseases.'","2-{5-Chloro-1''-[(dimethylcarbamoyl)methyl]-1,2-dihydrospiro[indole-3,3''-pyrrolidine]-2,2'',5''-trione}acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1021/jm701383e,"",4417022,"Crosignani S, Page P, Missotten M, Colovray V, Cleva C, Arrighi JF, Atherall J, Macritchie J, Martin T, Humbert Y, Gaudet M, Pupowicz D, Maio M, Pittet PA, Golzio L, Giachetti C, Rocha C, Bernardinelli G, Filinchuk Y, Scheer A, Schwarz MK, Chollet A. Discovery of a new class of potent, selective, and orally bioavailable CRTH2 (DP2) receptor antagonists for the treatment of allergic inflammatory diseases. J Med Chem. 2008 Apr 10;51(7):2227–43. doi: 10.1021/jm701383e. PMID: 18318469."
254404278,4.78,628263,136930889,56595316,"",11251,21916510,Confirmatory,20220830,0,0,Active,Q9Y5Y4,Ki,=,ChEMBL,Displacement of [3H]PGD2 from human CRTH2 expressed in chinese hamster CHO cells by liquid scintillation counting,2-[2-[2-(2-Chlorophenyl)ethynyl]-5-fluorophenoxy]acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,197,"","","",10.1021/jm200866y,"",23508226,"Crosignani S, Prêtre A, Jorand-Lebrun C, Fraboulet G, Seenisamy J, Augustine JK, Missotten M, Humbert Y, Cleva C, Abla N, Daff H, Schott O, Schneider M, Burgat-Charvillon F, Rivron D, Hamernig I, Arrighi JF, Gaudet M, Zimmerli SC, Juillard P, Johnson Z. Discovery of potent, selective, and orally bioavailable alkynylphenoxyacetic acid CRTH2 (DP2) receptor antagonists for the treatment of allergic inflammatory diseases. J Med Chem. 2011 Oct 27;54(20):7299–317. doi: 10.1021/jm200866y. PMID: 21916510."
101441713,4.789,353261,103652181,44138108,"",11251,19307115,Confirmatory,20220830,0,0,Active,Q9Y5Y4,Ki,=,ChEMBL,Binding affinity to CRTH2 receptor,"(R)-2-(9-(3,4-dichlorophenylthio)-1-isopropyl-7,8-dihydro-6H-pyrido[3,4-b]pyrrolizin-8-yl)acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1016/j.bmcl.2009.03.010,"",18726047,"Leblanc Y, Roy P, Dufresne C, Lachance N, Wang Z, O’Neill G, Greig G, Denis D, Mathieu M, Slipetz D, Sawyer N, Tsou N. Discovery of potent and selective DP1 receptor antagonists in the azaindole series. Bioorganic & Medicinal Chemistry Letters. 2009 Apr;19(8):2125–8. doi: 10.1016/j.bmcl.2009.03.010."
363506253,4.92,1367775,374328475,90094966,"",11251,29110986,Confirmatory,20220830,0,0,Active,Q9Y5Y4,Ki,=,ChEMBL,Antagonist activity at human CRTh2 expressed in HEK cells assessed as inhibition of DK-PGD2-mediated attenuation of forskolin-induced cAMP accumulation preincubated for 10 mins followed by forskolin stimulation measured after 10 to 60 mins by ELISA based ,2-[2-(4-fluorophenyl)-6-[[(1R)-1-(4-fluorophenyl)ethyl]carbamoyl]-1-oxoisoquinolin-3-yl]acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1016/j.bmcl.2017.07.064,"",14870647,"Huang X, Rao A, Zhou W, Aslanian R, Nargund R, Buevich A, Zhang L, Qiu H, Yang X, Garlisi CG, Correll C, Palani A. The synthesis of 2,3,6-trisubstituted 1-oxo-1,2-dihydroisoquinolines as potent CRTh 2 antagonists. Bioorganic & Medicinal Chemistry Letters. 2017 Dec;27(23):5344–8. doi: 10.1016/j.bmcl.2017.07.064."
363545323,4.93,1385037,404677642,145967050,"",11251,30034600,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Antagonist activity at CRTh2 in human whole blood assessed as inhibition of DK-PGD2-induced eosinophils shape change preincubated for 10 mins followed by DK-PGD2 addition measured after 4 mins by flow cytometry,"N-[(3aS,9R,9aR)-4-benzoyl-1,2,3,3a,9,9a-hexahydrocyclopenta[b]quinolin-9-yl]-N-ethylacetamide",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1021/acsmedchemlett.8b00145,PMC6047040,23670111,"Huang X, Brubaker J, Zhou W, Biju PJ, Xiao L, Shao N, Huang Y, Dong L, Liu Z, Bitar R, Buevich A, Jung J, Peterson SL, Butcher JW, Close J, Martinez M, MacCoss RN, Zhang H, Crawford S, McCormick KD, Aslanian R, Nargund R, Correll C, Gervais F, Qiu H, Yang X, Garlisi C, Rindgen D, Maloney KM, Siliphaivanh P, Palani A. Discovery of MK-8318, a Potent and Selective CRTh2 Receptor Antagonist for the Treatment of Asthma. ACS Med. Chem. Lett. 2018 Jun 23;9(7):679–84. doi: 10.1021/acsmedchemlett.8b00145."
151235266,4.992,459010,103723002,24953624,"",11251,20163116,Confirmatory,20180912,0,0,Unspecified,Q9Y5Y4,Ki,>,ChEMBL,Displacement of [3H]PGD2 from human DP2 receptor expressed in HEK293-EBNA cells by scintillation counting,"4-{1-[({2,5-Dimethyl-4-[3-(trifluoromethyl)benzyl]-3-thienyl}-carbonyl)amino]cyclopropyl}benzoic Acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,21656,"","","",10.1021/jm901771h,"",12662785,"Blouin M, Han Y, Burch J, Farand J, Mellon C, Gaudreault M, Wrona M, Lévesque JF, Denis D, Mathieu MC, Stocco R, Vigneault E, Therien A, Clark P, Rowland S, Xu D, O'Neill G, Ducharme Y, Friesen R. The discovery of 4-{1-[({2,5-dimethyl-4-[4-(trifluoromethyl)benzyl]-3-thienyl}carbonyl)amino]cyclopropyl}benzoic acid (MK-2894), a potent and selective prostaglandin E2 subtype 4 receptor antagonist. J Med Chem. 2010 Mar 11;53(5):2227–38. doi: 10.1021/jm901771h. PMID: 20163116."
204400652,5,579214,124972773,53324952,"",11251,21316222,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Displacement of [3H]PGD2 from human CRTH2 receptor expressed in HEK293 cell membranes,"2-(4-(4-(methylsulfonyl)phenylsulfonyl)-4H-thieno[3,2-b]pyrrol-6-yl)acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,45,"","","",10.1016/j.bmcl.2011.01.008,"",26232637,"Bonafoux D, Abibi A, Bettencourt B, Burchat A, Ericsson A, Harris CM, Kebede T, Morytko M, McPherson M, Wallace G, Wu X. Thienopyrrole acetic acids as antagonists of the CRTH2 receptor. Bioorganic & Medicinal Chemistry Letters. 2011 Mar;21(6):1861–4. doi: 10.1016/j.bmcl.2011.01.008."
340011343,5,749181,174501251,67607812,"",11251,23601708,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Antagonist activity at CRTh2 receptor (unknown origin) overexpressed in CHOK1 cell membranes assessed as inhibition of [35S]-GTPgammaS binding preincubated for 1 hr followed by 50 nM PGD2 and 0.1 nM [35S]-GTPgammaS addition measured after 2 hrs by liquid ,2-[1-[(4-Fluoro-2-piperazin-1-ylsulfonylphenyl)methyl]-5-methyl-3-phenylpyrazol-4-yl]acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,198,"","","",10.1016/j.bmcl.2013.03.093,"",5920056,"Andrés M, Bravo M, Buil MA, Calbet M, Castro J, Domènech T, Eichhorn P, Ferrer M, Gómez E, Lehner MD, Moreno I, Roberts RS, Sevilla S. 2-(1H-Pyrazol-4-yl)acetic acids as CRTh2 antagonists. Bioorganic & Medicinal Chemistry Letters. 2013 Jun;23(11):3349–53. doi: 10.1016/j.bmcl.2013.03.093."
340011444,5,749181,174501610,67607241,"",11251,23601708,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Antagonist activity at CRTh2 receptor (unknown origin) overexpressed in CHOK1 cell membranes assessed as inhibition of [35S]-GTPgammaS binding preincubated for 1 hr followed by 50 nM PGD2 and 0.1 nM [35S]-GTPgammaS addition measured after 2 hrs by liquid ,2-(5-Methyl-3-phenyl-1-quinolin-4-ylpyrazol-4-yl)acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,198,"","","",10.1016/j.bmcl.2013.03.093,"",5920056,"Andrés M, Bravo M, Buil MA, Calbet M, Castro J, Domènech T, Eichhorn P, Ferrer M, Gómez E, Lehner MD, Moreno I, Roberts RS, Sevilla S. 2-(1H-Pyrazol-4-yl)acetic acids as CRTh2 antagonists. Bioorganic & Medicinal Chemistry Letters. 2013 Jun;23(11):3349–53. doi: 10.1016/j.bmcl.2013.03.093."
340011448,5,749181,174511933,71624848,"",11251,23601708,Confirmatory,20220830,0,0,Unspecified,Q9Y5Y4,IC50,>,ChEMBL,Antagonist activity at CRTh2 receptor (unknown origin) overexpressed in CHOK1 cell membranes assessed as inhibition of [35S]-GTPgammaS binding preincubated for 1 hr followed by 50 nM PGD2 and 0.1 nM [35S]-GTPgammaS addition measured after 2 hrs by liquid ,"2-[3,5-Dimethyl-1-(quinolin-2-ylmethyl)pyrazol-4-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,198,"","","",10.1016/j.bmcl.2013.03.093,"",5920056,"Andrés M, Bravo M, Buil MA, Calbet M, Castro J, Domènech T, Eichhorn P, Ferrer M, Gómez E, Lehner MD, Moreno I, Roberts RS, Sevilla S. 2-(1H-Pyrazol-4-yl)acetic acids as CRTh2 antagonists. Bioorganic & Medicinal Chemistry Letters. 2013 Jun;23(11):3349–53. doi: 10.1016/j.bmcl.2013.03.093."
340011484,5,749181,174496020,71625097,"",11251,23601708,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Antagonist activity at CRTh2 receptor (unknown origin) overexpressed in CHOK1 cell membranes assessed as inhibition of [35S]-GTPgammaS binding preincubated for 1 hr followed by 50 nM PGD2 and 0.1 nM [35S]-GTPgammaS addition measured after 2 hrs by liquid ,2-[1-[(4-Fluorophenyl)-(4-methylsulfonylphenyl)methyl]-5-methyl-3-phenylpyrazol-4-yl]acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,198,"","","",10.1016/j.bmcl.2013.03.093,"",5920056,"Andrés M, Bravo M, Buil MA, Calbet M, Castro J, Domènech T, Eichhorn P, Ferrer M, Gómez E, Lehner MD, Moreno I, Roberts RS, Sevilla S. 2-(1H-Pyrazol-4-yl)acetic acids as CRTh2 antagonists. Bioorganic & Medicinal Chemistry Letters. 2013 Jun;23(11):3349–53. doi: 10.1016/j.bmcl.2013.03.093."
340011488,5,749181,174486304,67606723,"",11251,23601708,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Antagonist activity at CRTh2 receptor (unknown origin) overexpressed in CHOK1 cell membranes assessed as inhibition of [35S]-GTPgammaS binding preincubated for 1 hr followed by 50 nM PGD2 and 0.1 nM [35S]-GTPgammaS addition measured after 2 hrs by liquid ,"2-[3,5-Dimethyl-1-[(4-methylsulfonylphenyl)methyl]pyrazol-4-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,198,"","","",10.1016/j.bmcl.2013.03.093,"",5920056,"Andrés M, Bravo M, Buil MA, Calbet M, Castro J, Domènech T, Eichhorn P, Ferrer M, Gómez E, Lehner MD, Moreno I, Roberts RS, Sevilla S. 2-(1H-Pyrazol-4-yl)acetic acids as CRTh2 antagonists. Bioorganic & Medicinal Chemistry Letters. 2013 Jun;23(11):3349–53. doi: 10.1016/j.bmcl.2013.03.093."
340011489,5,749181,174501612,67607174,"",11251,23601708,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Antagonist activity at CRTh2 receptor (unknown origin) overexpressed in CHOK1 cell membranes assessed as inhibition of [35S]-GTPgammaS binding preincubated for 1 hr followed by 50 nM PGD2 and 0.1 nM [35S]-GTPgammaS addition measured after 2 hrs by liquid ,2-[5-Methyl-3-phenyl-1-[(2-phenylphenyl)methyl]pyrazol-4-yl]acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,198,"","","",10.1016/j.bmcl.2013.03.093,"",5920056,"Andrés M, Bravo M, Buil MA, Calbet M, Castro J, Domènech T, Eichhorn P, Ferrer M, Gómez E, Lehner MD, Moreno I, Roberts RS, Sevilla S. 2-(1H-Pyrazol-4-yl)acetic acids as CRTh2 antagonists. Bioorganic & Medicinal Chemistry Letters. 2013 Jun;23(11):3349–53. doi: 10.1016/j.bmcl.2013.03.093."
341098992,5,1060915,194180174,76331884,"",11251,24292338,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Antagonist activity at CRTh2 (unknown origin) expressed in CHO.K1 cells assessed as inhibition of PGD2-induced [35S]-GTPgammaS binding after 2 hrs by liquid scintillation counting,2-[4-[[2-[3-(Dimethylcarbamoyl)phenyl]sulfonylphenyl]methyl]-5-methyl-3-phenylpyrazol-1-yl]acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1016/j.ejmech.2013.10.072,"",11380534,"Andrés M, Bravo M, Buil MA, Calbet M, Castillo M, Castro J, Eichhorn P, Ferrer M, Lehner MD, Moreno I, Roberts RS, Sevilla S. 2-(1H-Pyrazol-1-yl)acetic acids as chemoattractant receptor-homologous molecule expressed on Th2 lymphocytes (CRTh2) antagonists. European Journal of Medicinal Chemistry. 2014 Jan;71():168–84. doi: 10.1016/j.ejmech.2013.10.072."
341099207,5,1060915,194145693,76313754,"",11251,24292338,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Antagonist activity at CRTh2 (unknown origin) expressed in CHO.K1 cells assessed as inhibition of PGD2-induced [35S]-GTPgammaS binding after 2 hrs by liquid scintillation counting,"2-[4-[[2-(Benzenesulfonyl)phenyl]methyl]-3-(2,5-dichlorophenyl)-5-methylpyrazol-1-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1016/j.ejmech.2013.10.072,"",11380534,"Andrés M, Bravo M, Buil MA, Calbet M, Castillo M, Castro J, Eichhorn P, Ferrer M, Lehner MD, Moreno I, Roberts RS, Sevilla S. 2-(1H-Pyrazol-1-yl)acetic acids as chemoattractant receptor-homologous molecule expressed on Th2 lymphocytes (CRTh2) antagonists. European Journal of Medicinal Chemistry. 2014 Jan;71():168–84. doi: 10.1016/j.ejmech.2013.10.072."
341099269,5,1060915,194166475,76324644,"",11251,24292338,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Antagonist activity at CRTh2 (unknown origin) expressed in CHO.K1 cells assessed as inhibition of PGD2-induced [35S]-GTPgammaS binding after 2 hrs by liquid scintillation counting,2-[4-[[2-(3-Methoxyphenyl)sulfanylphenyl]methyl]-5-methyl-3-phenylpyrazol-1-yl]acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","",10.1016/j.ejmech.2013.10.072,"",11380534,"Andrés M, Bravo M, Buil MA, Calbet M, Castillo M, Castro J, Eichhorn P, Ferrer M, Lehner MD, Moreno I, Roberts RS, Sevilla S. 2-(1H-Pyrazol-1-yl)acetic acids as chemoattractant receptor-homologous molecule expressed on Th2 lymphocytes (CRTh2) antagonists. European Journal of Medicinal Chemistry. 2014 Jan;71():168–84. doi: 10.1016/j.ejmech.2013.10.072."
388757204,5,1795141,376220544,67080423,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,EC50,"",BindingDB,Binding Inhibition Assay  (4% HSA) from US Patent US9556139: '6-substituted phenoxychroman carboxylic acid derivatives',"7-(4-((4-Chlorophenethyl)carbamoyl)phenoxy)-6-cyano-2,2-dimethylchroman-4-carboxylic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388758517,5,1795141,376220770,89876896,"",11251,"",Confirmatory,20231017,0,0,Unspecified,Q9Y5Y4,EC50,>,BindingDB,Binding Inhibition Assay  (4% HSA) from US Patent US9556139: '6-substituted phenoxychroman carboxylic acid derivatives',"US9556139, Enantiomer 1",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388759536,5,1795141,376220899,134822690,"",11251,"",Confirmatory,20231017,0,0,Unspecified,Q9Y5Y4,EC50,>,BindingDB,Binding Inhibition Assay  (4% HSA) from US Patent US9556139: '6-substituted phenoxychroman carboxylic acid derivatives',"US9556139, 234 Enantiomer 1",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388759538,5,1795141,376220901,67080945,"",11251,"",Confirmatory,20231017,0,0,Unspecified,Q9Y5Y4,EC50,>,BindingDB,Binding Inhibition Assay  (4% HSA) from US Patent US9556139: '6-substituted phenoxychroman carboxylic acid derivatives',"US9556139, 235 Enantiomer 1",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388763410,5,1795141,376220905,131633366,"",11251,"",Confirmatory,20231017,0,0,Unspecified,Q9Y5Y4,EC50,>,BindingDB,Binding Inhibition Assay  (4% HSA) from US Patent US9556139: '6-substituted phenoxychroman carboxylic acid derivatives',"2H-1-Benzopyran-4-carboxylic acid, 6-chloro-7-(4-(((2-(4-chloro-2-methoxyphenyl)ethyl)amino)carbonyl)phenoxy)-3,4-dihydro-, (4S)-",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
101748279,5.13,308151,103550074,248828,"",11251,17531480,Confirmatory,20220830,0,0,Active,Q9Y5Y4,Ki,=,ChEMBL,Displacement of [3H]PG2 from human CRTh2 receptor expressed in CHO cells,2-(2-Allyl-4-chlorophenoxy)acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,197,"","","",10.1016/j.bmcl.2007.05.019,"",24788916,"Sandham DA, Aldcroft C, Baettig U, Barker L, Beer D, Bhalay G, Brown Z, Dubois G, Budd D, Bidlake L, Campbell E, Cox B, Everatt B, Harrison D, Leblanc CJ, Manini J, Profit R, Stringer R, Thompson KS, Turner KL, Tweed MF, Walker C, Watson SJ, Whitebread S, Willis J, Williams G, Wilson C. 2-Cycloalkyl phenoxyacetic acid CRTh2 receptor antagonists. Bioorganic & Medicinal Chemistry Letters. 2007 Aug;17(15):4347–50. doi: 10.1016/j.bmcl.2007.05.019."
101901073,5.2,268652,103495679,44414799,"",11251,16753296,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Displacement of [3H]PGD2 from human CRTh2 expressed in HEK293 cells,2-(2-methyl-1-(pyrimidin-4-yl)-1H-indol-3-yl)acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,45,"","","",10.1016/j.bmcl.2006.05.062,"",4415528,"Birkinshaw TN, Teague SJ, Beech C, Bonnert RV, Hill S, Patel A, Reakes S, Sanganee H, Dougall IG, Phillips TT, Salter S, Schmidt J, Arrowsmith EC, Carrillo JJ, Bell FM, Paine SW, Weaver R. Discovery of potent CRTh2 (DP2) receptor antagonists. Bioorganic & Medicinal Chemistry Letters. 2006 Aug;16(16):4287–90. doi: 10.1016/j.bmcl.2006.05.062."
101918073,5.35,271773,103501177,44417459,"",11251,17154491,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Antagonist activity against CRTH2 receptor measured as inhibition of PGD2-induced beta-arrestin translocation in HEK293 cells by BRET assay,2-(1-phenyl-1H-pyrazole-4-carbonyl)phenoxyacetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,45,"","","",10.1021/jm060657g,"",19377626,"Ulven T, Receveur JM, Grimstrup M, Rist Ø, Frimurer TM, Gerlach LO, Mathiesen JM, Kostenis E, Uller L, Högberg T. Novel selective orally active CRTH2 antagonists for allergic inflammation developed from in silico derived hits. J Med Chem. 2006 Nov 16;49(23):6638–41. doi: 10.1021/jm060657g. PMID: 17154491."
151235271,5.474,459010,103722933,24952927,"",11251,20163116,Confirmatory,20180912,0,0,Unspecified,Q9Y5Y4,Ki,>,ChEMBL,Displacement of [3H]PGD2 from human DP2 receptor expressed in HEK293-EBNA cells by scintillation counting,"4-{(1S)-1-[({2,5-dimethyl-4-[4-(trifluoromethyl)benzyl]-3-thienyl}carbonyl)amino]ethyl}benzoic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,21656,"","","",10.1021/jm901771h,"",12662785,"Blouin M, Han Y, Burch J, Farand J, Mellon C, Gaudreault M, Wrona M, Lévesque JF, Denis D, Mathieu MC, Stocco R, Vigneault E, Therien A, Clark P, Rowland S, Xu D, O'Neill G, Ducharme Y, Friesen R. The discovery of 4-{1-[({2,5-dimethyl-4-[4-(trifluoromethyl)benzyl]-3-thienyl}carbonyl)amino]cyclopropyl}benzoic acid (MK-2894), a potent and selective prostaglandin E2 subtype 4 receptor antagonist. J Med Chem. 2010 Mar 11;53(5):2227–38. doi: 10.1021/jm901771h. PMID: 20163116."
151290784,5.5,458084,103724554,3159627,"",11251,20022749,Confirmatory,20220830,0,0,Active,Q9Y5Y4,IC50,=,ChEMBL,Displacement of[3H]PGD2 from human CRTH2 receptor expressed in african green monkey COS7 cells,[4-(4-Chloro-phenyl)-2-methyl-thiazol-5-yl]-acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,207,"","","",10.1016/j.bmcl.2009.12.015,"",8635033,"Grimstrup M, Rist Ø, Receveur J, Frimurer TM, Ulven T, Mathiesen JM, Kostenis E, Högberg T. Novel selective thiazoleacetic acids as CRTH2 antagonists developed from in silico derived hits. Part 2. Bioorganic & Medicinal Chemistry Letters. 2010 Feb;20(3):1181–5. doi: 10.1016/j.bmcl.2009.12.015."
